Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18
7.148,21,38982.606,2678.077,9133.991,332.112,332.112,834.445,288,694.533,2.962,0.998,15.489,1.035,44.464,0.88,0.96,0.988
7.148,21,38981.885,2678.078,9135.002,332.09,332.09,832.412,288,694.196,2.961,0.998,15.456,1.035,44.304,0.877,0.96,0.99
7.148,21,38981.595,2678.078,9135.508,332.126,332.126,831.4,288,694.029,2.961,0.998,15.439,1.035,44.224,0.876,0.96,0.991
7.148,21,38980.832,2678.081,9136.517,332.194,332.194,829.383,288,693.695,2.959,0.998,15.405,1.035,44.065,0.872,0.96,0.993
7.148,21,38979.861,2678.082,9138.029,332.062,332.062,826.378,288,693.198,2.958,0.998,15.355,1.035,43.827,0.868,0.96,0.996
7.148,21,38979.518,2678.082,9138.532,332.175,332.175,825.382,288,693.034,2.957,0.998,15.339,1.035,43.748,0.866,0.96,0.997
7.148,21,38978.921,2678.082,9139.538,332.17,332.17,823.398,288,692.705,2.956,0.998,15.306,1.035,43.591,0.863,0.96,0.999
7.148,21,38978.654,2678.082,9140.041,332.081,332.081,822.41,288,692.542,2.955,0.998,15.289,1.035,43.513,0.862,0.96,1
7.148,21,38989.008,2678.082,9126.889,332.282,332.282,847.241,288,696.447,2.971,0.998,15.715,1.035,45.488,0.901,0.961,0.975
7.148,21,38988.29,2678.076,9127.399,332.172,332.172,846.187,288,696.273,2.97,0.998,15.698,1.035,45.405,0.899,0.961,0.976
7.148,21,38987.641,2678.072,9127.91,332.167,332.167,845.137,288,696.099,2.97,0.998,15.68,1.035,45.323,0.897,0.961,0.977
7.148,21,38986.857,2678.072,9128.934,332.157,332.157,843.047,288,695.754,2.968,0.998,15.646,1.035,45.159,0.894,0.961,0.979
7.148,21,38986.433,2678.072,9129.442,332.205,332.205,842.004,288,695.582,2.968,0.998,15.629,1.035,45.077,0.892,0.961,0.98
7.148,21,38985.956,2678.073,9129.95,332.17,332.17,840.964,288,695.409,2.967,0.998,15.612,1.035,44.995,0.891,0.961,0.981
7.148,21,38985.538,2678.074,9130.457,332.224,332.224,839.927,288,695.238,2.967,0.998,15.595,1.035,44.914,0.889,0.961,0.982
7.148,21,38983.886,2678.077,9132.485,332.098,332.098,835.808,288,694.556,2.964,0.998,15.526,1.035,44.589,0.883,0.961,0.986
7.148,21,38983.552,2678.078,9132.992,332.095,332.095,834.785,288,694.387,2.964,0.998,15.51,1.035,44.509,0.881,0.961,0.987
7.148,21,38983.134,2678.078,9133.498,332.225,332.225,833.765,288,694.218,2.963,0.998,15.493,1.035,44.428,0.88,0.961,0.988
7.148,21,38982.433,2678.08,9134.509,332.165,332.165,831.733,288,693.881,2.962,0.998,15.459,1.035,44.268,0.876,0.961,0.99
7.148,21,38981.712,2678.081,9135.519,332.074,332.074,829.712,288,693.547,2.961,0.998,15.425,1.035,44.108,0.873,0.961,0.992
7.148,21,38981.356,2678.082,9136.024,332.077,332.077,828.706,288,693.38,2.96,0.998,15.409,1.035,44.029,0.872,0.961,0.993
7.148,21,38980.739,2678.081,9137.032,332.168,332.168,826.701,288,693.049,2.959,0.998,15.375,1.035,43.87,0.869,0.961,0.995
7.148,21,38980.085,2678.082,9138.039,332.166,332.166,824.707,288,692.719,2.958,0.998,15.342,1.035,43.712,0.865,0.961,0.997
7.148,21,38979.753,2678.082,9138.542,332.169,332.169,823.714,288,692.554,2.957,0.998,15.326,1.035,43.634,0.864,0.961,0.998
7.148,21,38979.492,2678.082,9139.045,332.092,332.092,822.724,288,692.391,2.956,0.998,15.309,1.035,43.555,0.862,0.961,0.999
7.148,21,38979.206,2678.082,9139.547,332.101,332.101,821.736,288,692.227,2.956,0.998,15.293,1.035,43.477,0.861,0.961,1
7.148,21,38988.801,2678.072,9126.91,332.278,332.278,845.504,288,695.959,2.971,0.998,15.701,1.035,45.369,0.898,0.962,0.976
7.148,21,38987.441,2678.072,9128.442,332.273,332.273,842.364,288,695.44,2.969,0.998,15.649,1.035,45.123,0.893,0.962,0.979
7.148,21,38987.015,2678.074,9128.951,332.22,332.22,841.322,288,695.267,2.968,0.998,15.632,1.035,45.041,0.892,0.962,0.98
7.148,21,38986.573,2678.073,9129.458,332.263,332.263,840.283,288,695.095,2.968,0.998,15.615,1.035,44.959,0.89,0.962,0.981
7.148,21,38986.138,2678.074,9129.966,332.25,332.25,839.247,288,694.924,2.967,0.998,15.598,1.035,44.878,0.889,0.962,0.982
7.148,21,38985.723,2678.074,9130.473,332.227,332.227,838.213,288,694.752,2.967,0.998,15.581,1.035,44.796,0.887,0.962,0.983
7.148,21,38985.387,2678.076,9130.981,332.21,332.21,837.183,288,694.582,2.966,0.998,15.564,1.035,44.715,0.885,0.962,0.984
7.148,21,38984.526,2678.076,9131.994,332.195,332.195,835.129,288,694.242,2.965,0.998,15.53,1.035,44.553,0.882,0.962,0.986
7.148,21,38983.753,2678.079,9133.006,332.142,332.142,833.087,288,693.904,2.964,0.998,15.496,1.035,44.392,0.879,0.962,0.988
7.148,21,38982.678,2678.079,9134.522,332.128,332.128,830.045,288,693.4,2.962,0.998,15.445,1.035,44.152,0.874,0.962,0.991
7.148,21,38981.955,2678.081,9135.531,332.077,332.077,828.03,288,693.066,2.961,0.998,15.412,1.035,43.993,0.871,0.962,0.993
7.148,21,38981.616,2678.081,9136.035,332.18,332.18,827.027,288,692.9,2.96,0.998,15.395,1.035,43.913,0.869,0.962,0.994
7.148,21,38980.926,2678.082,9137.042,332.14,332.14,825.028,288,692.569,2.959,0.998,15.362,1.035,43.755,0.866,0.962,0.996
7.148,21,38980.586,2678.084,9137.546,332.133,332.133,824.033,288,692.404,2.958,0.998,15.345,1.035,43.676,0.865,0.962,0.997
7.148,21,38980.359,2678.084,9138.049,332.061,332.061,823.041,288,692.24,2.958,0.998,15.329,1.035,43.598,0.863,0.962,0.998
7.148,21,38980.021,2678.083,9138.551,332.158,332.158,822.051,288,692.076,2.957,0.998,15.312,1.035,43.519,0.862,0.962,0.999
7.148,21,38979.723,2678.083,9139.054,332.183,332.183,821.063,288,691.913,2.957,0.998,15.296,1.035,43.441,0.86,0.962,1
7.148,21,38988.933,2678.068,9126.934,332.193,332.193,843.775,288,695.473,2.971,0.998,15.687,1.035,45.251,0.896,0.963,0.977
7.148,21,38988.567,2678.07,9127.444,332.154,332.154,842.728,288,695.3,2.97,0.998,15.67,1.035,45.169,0.894,0.963,0.978
7.148,21,38988.091,2678.071,9127.952,332.254,332.254,841.683,288,695.126,2.97,0.998,15.653,1.035,45.087,0.893,0.963,0.979
7.148,21,38987.629,2678.073,9128.46,332.148,332.148,840.642,288,694.954,2.969,0.998,15.635,1.035,45.005,0.891,0.963,0.98
7.148,21,38987.206,2678.074,9128.968,332.258,332.258,839.603,288,694.782,2.969,0.998,15.618,1.035,44.923,0.889,0.963,0.981
7.148,21,38986.758,2678.074,9129.476,332.266,332.266,838.567,288,694.61,2.968,0.998,15.601,1.035,44.842,0.888,0.963,0.982
7.148,21,38986.34,2678.074,9129.983,332.148,332.148,837.534,288,694.439,2.967,0.998,15.584,1.035,44.76,0.886,0.963,0.983
7.148,21,38985.929,2678.075,9130.49,332.139,332.139,836.504,288,694.268,2.967,0.998,15.567,1.035,44.679,0.885,0.963,0.984
7.148,21,38985.576,2678.075,9130.997,332.245,332.245,835.477,288,694.098,2.966,0.998,15.55,1.035,44.598,0.883,0.963,0.985
7.148,21,38985.161,2678.076,9131.503,332.231,332.231,834.452,288,693.928,2.966,0.998,15.533,1.035,44.517,0.881,0.963,0.986
7.148,21,38984.752,2678.077,9132.009,332.11,332.11,833.43,288,693.759,2.965,0.998,15.516,1.035,44.437,0.88,0.963,0.987
7.148,21,38984.372,2678.078,9132.515,332.229,332.229,832.411,288,693.59,2.964,0.998,15.499,1.035,44.356,0.878,0.963,0.988
7.148,21,38983.971,2678.078,9133.021,332.208,332.208,831.394,288,693.421,2.964,0.998,15.482,1.035,44.276,0.877,0.963,0.989
7.148,21,38983.563,2678.081,9133.526,332.107,332.107,830.38,288,693.253,2.963,0.998,15.466,1.035,44.196,0.875,0.963,0.99
7.148,21,38983.238,2678.08,9134.031,332.097,332.097,829.369,288,693.086,2.963,0.998,15.449,1.035,44.116,0.873,0.963,0.991
7.148,21,38982.919,2678.082,9134.536,332.133,332.133,828.362,288,692.919,2.962,0.998,15.432,1.035,44.036,0.872,0.963,0.992
7.148,21,38982.567,2678.081,9135.04,332.084,332.084,827.356,288,692.753,2.961,0.998,15.415,1.035,43.957,0.87,0.963,0.993
7.148,21,38982.152,2678.084,9135.544,332.155,332.155,826.353,288,692.586,2.961,0.998,15.399,1.035,43.877,0.869,0.963,0.994
7.148,21,38981.492,2678.083,9136.55,332.193,332.193,824.355,288,692.255,2.96,0.998,15.365,1.035,43.719,0.866,0.963,0.996
7.148,21,38980.217,2678.084,9138.561,332.099,332.099,820.392,288,691.599,2.957,0.998,15.299,1.035,43.405,0.859,0.963,1
7.148,21,38990.598,2678.067,9125.423,332.175,332.175,845.194,288,695.507,2.973,0.998,15.725,1.035,45.38,0.898,0.964,0.975
7.148,21,38989.701,2678.067,9126.446,332.261,332.261,843.095,288,695.16,2.972,0.998,15.691,1.035,45.216,0.895,0.964,0.977
7.148,21,38988.765,2678.069,9127.463,332.176,332.176,841.004,288,694.813,2.97,0.998,15.656,1.035,45.051,0.892,0.964,0.979
7.148,21,38988.323,2678.072,9127.971,332.153,332.153,839.963,288,694.641,2.97,0.998,15.639,1.035,44.969,0.89,0.964,0.98
7.148,21,38987.88,2678.071,9128.479,332.268,332.268,838.925,288,694.469,2.969,0.998,15.622,1.035,44.887,0.889,0.964,0.981
7.148,21,38986.989,2678.074,9129.493,332.138,332.138,836.856,288,694.126,2.968,0.998,15.587,1.035,44.724,0.886,0.964,0.983
7.148,21,38984.94,2678.079,9132.025,332.11,332.11,831.735,288,693.277,2.965,0.998,15.503,1.035,44.32,0.878,0.964,0.988
7.148,21,38984.571,2678.08,9132.53,332.139,332.139,830.719,288,693.108,2.964,0.998,15.486,1.035,44.24,0.876,0.964,0.989
7.148,21,38984.236,2678.079,9133.036,332.236,332.236,829.706,288,692.941,2.964,0.998,15.469,1.035,44.16,0.874,0.964,0.99
7.148,21,38983.827,2678.08,9133.54,332.14,332.14,828.695,288,692.773,2.963,0.998,15.452,1.035,44.08,0.873,0.964,0.991
7.148,21,38983.49,2678.08,9134.045,332.149,332.149,827.688,288,692.606,2.963,0.998,15.435,1.035,44,0.871,0.964,0.992
7.148,21,38982.719,2678.083,9135.052,332.22,332.22,825.68,288,692.273,2.961,0.998,15.402,1.035,43.841,0.868,0.964,0.994
7.148,21,38982.428,2678.082,9135.556,332.104,332.104,824.681,288,692.108,2.961,0.998,15.385,1.035,43.762,0.866,0.964,0.995
7.148,21,38982.058,2678.083,9136.059,332.117,332.117,823.683,288,691.942,2.96,0.998,15.369,1.035,43.683,0.865,0.964,0.996
7.148,21,38981.054,2678.084,9137.567,332.173,332.173,820.708,288,691.449,2.958,0.998,15.319,1.035,43.447,0.86,0.964,0.999
7.148,21,38980.782,2678.084,9138.069,332.133,332.133,819.722,288,691.286,2.958,0.998,15.302,1.035,43.369,0.859,0.964,1
7.148,21,38991.238,2678.063,9124.937,332.243,332.243,844.515,288,695.196,2.974,0.998,15.728,1.035,45.345,0.898,0.965,0.975
7.148,21,38990.803,2678.065,9125.449,332.289,332.289,843.465,288,695.022,2.973,0.998,15.711,1.035,45.262,0.896,0.965,0.976
7.148,21,38990.341,2678.068,9125.958,332.177,332.177,842.416,288,694.848,2.972,0.998,15.694,1.035,45.18,0.895,0.965,0.977
7.148,21,38989.87,2678.069,9126.467,332.296,332.296,841.37,288,694.674,2.972,0.998,15.677,1.035,45.097,0.893,0.965,0.978
7.148,21,38989.409,2678.069,9126.975,332.295,332.295,840.326,288,694.501,2.971,0.998,15.659,1.035,45.015,0.891,0.965,0.979
7.148,21,38988.944,2678.07,9127.483,332.195,332.195,839.285,288,694.328,2.971,0.998,15.642,1.035,44.933,0.89,0.965,0.98
7.148,21,38988.54,2678.07,9127.991,332.272,332.272,838.248,288,694.156,2.97,0.998,15.625,1.035,44.851,0.888,0.965,0.981
7.148,21,38988.139,2678.071,9128.498,332.24,332.24,837.213,288,693.985,2.969,0.998,15.608,1.035,44.77,0.886,0.965,0.982
7.148,21,38987.194,2678.075,9129.511,332.265,332.265,835.151,288,693.643,2.968,0.998,15.574,1.035,44.607,0.883,0.965,0.984
7.148,21,38986.787,2678.075,9130.018,332.177,332.177,834.124,288,693.472,2.968,0.998,15.557,1.035,44.526,0.882,0.965,0.985
7.148,21,38986.416,2678.075,9130.524,332.215,332.215,833.101,288,693.303,2.967,0.998,15.54,1.035,44.446,0.88,0.965,0.986
7.148,21,38985.553,2678.078,9131.535,332.239,332.239,831.061,288,692.964,2.966,0.998,15.506,1.035,44.284,0.877,0.965,0.988
7.148,21,38984.833,2678.08,9132.546,332.109,332.109,829.033,288,692.628,2.965,0.998,15.472,1.035,44.124,0.874,0.965,0.99
7.148,21,38984.099,2678.08,9133.555,332.197,332.197,827.016,288,692.294,2.963,0.998,15.439,1.035,43.964,0.87,0.965,0.992
7.148,21,38983.637,2678.083,9134.058,332.205,332.205,826.011,288,692.127,2.963,0.998,15.422,1.035,43.885,0.869,0.965,0.993
7.148,21,38983.326,2678.082,9134.562,332.132,332.132,825.009,288,691.961,2.962,0.998,15.405,1.035,43.805,0.867,0.965,0.994
7.148,21,38982.96,2678.084,9135.066,332.156,332.156,824.01,288,691.795,2.962,0.998,15.388,1.035,43.726,0.866,0.965,0.995
7.148,21,38982.589,2678.083,9135.569,332.19,332.19,823.013,288,691.63,2.961,0.998,15.372,1.035,43.647,0.864,0.965,0.996
7.148,21,38981.915,2678.084,9136.574,332.091,332.091,821.028,288,691.3,2.96,0.998,15.339,1.035,43.49,0.861,0.965,0.998
7.148,21,38981.676,2678.085,9137.077,332.081,332.081,820.04,288,691.137,2.959,0.998,15.322,1.035,43.411,0.86,0.965,0.999
7.148,21,38991.925,2678.063,9124.452,332.304,332.304,843.838,288,694.884,2.974,0.998,15.732,1.035,45.309,0.897,0.966,0.975
7.148,21,38991.47,2678.064,9124.962,332.279,332.279,842.787,288,694.71,2.974,0.998,15.714,1.035,45.226,0.895,0.966,0.976
7.148,21,38991.008,2678.067,9125.471,332.214,332.214,841.738,288,694.536,2.973,0.998,15.697,1.035,45.144,0.894,0.966,0.977
7.148,21,38990.084,2678.069,9126.488,332.258,332.258,839.649,288,694.189,2.972,0.998,15.663,1.035,44.979,0.891,0.966,0.979
7.148,21,38989.172,2678.071,9127.503,332.282,332.282,837.572,288,693.845,2.971,0.998,15.628,1.035,44.816,0.887,0.966,0.981
7.148,21,38988.757,2678.071,9128.01,332.249,332.249,836.537,288,693.673,2.97,0.998,15.611,1.035,44.734,0.886,0.966,0.982
7.148,21,38988.284,2678.072,9128.517,332.245,332.245,835.505,288,693.502,2.969,0.998,15.594,1.035,44.653,0.884,0.966,0.983
7.148,21,38987.879,2678.073,9129.024,332.25,332.25,834.477,288,693.331,2.969,0.998,15.577,1.035,44.572,0.882,0.966,0.984
7.148,21,38986.596,2678.077,9130.541,332.15,332.15,831.406,288,692.821,2.967,0.998,15.526,1.035,44.329,0.878,0.966,0.987
7.148,21,38985.792,2678.079,9131.552,332.136,332.136,829.373,288,692.484,2.966,0.998,15.492,1.035,44.168,0.875,0.966,0.989
7.148,21,38984.989,2678.081,9132.561,332.11,332.11,827.351,288,692.148,2.965,0.998,15.459,1.035,44.008,0.871,0.966,0.991
7.148,21,38984.647,2678.081,9133.066,332.24,332.24,826.345,288,691.982,2.964,0.998,15.442,1.035,43.928,0.87,0.966,0.992
7.148,21,38984.243,2678.082,9133.569,332.19,332.19,825.34,288,691.815,2.963,0.998,15.425,1.035,43.849,0.868,0.966,0.993
7.148,21,38983.902,2678.082,9134.073,332.114,332.114,824.339,288,691.649,2.963,0.998,15.408,1.035,43.77,0.867,0.966,0.994
7.148,21,38983.505,2678.085,9134.576,332.185,332.185,823.34,288,691.483,2.962,0.998,15.392,1.035,43.69,0.865,0.966,0.995
7.148,21,38982.882,2678.085,9135.582,332.213,332.213,821.351,288,691.153,2.961,0.998,15.359,1.035,43.533,0.862,0.966,0.997
7.148,21,38982.572,2678.084,9136.085,332.196,332.196,820.36,288,690.989,2.96,0.998,15.342,1.035,43.454,0.86,0.966,0.998
7.148,21,38982.211,2678.085,9136.587,332.082,332.082,819.372,288,690.825,2.96,0.998,15.326,1.035,43.375,0.859,0.966,0.999
7.148,21,38981.872,2678.087,9137.089,332.101,332.101,818.386,288,690.661,2.959,0.998,15.309,1.036,43.297,0.857,0.966,1
7.148,21,38992.73,2678.06,9123.967,332.268,332.268,843.161,288,694.574,2.975,0.998,15.735,1.035,45.273,0.896,0.967,0.975
7.148,21,38992.208,2678.063,9124.476,332.299,332.299,842.11,288,694.399,2.974,0.998,15.718,1.035,45.191,0.895,0.967,0.976
7.148,21,38991.255,2678.065,9125.493,332.312,332.312,840.016,288,694.051,2.973,0.998,15.683,1.035,45.026,0.891,0.967,0.978
7.148,21,38990.736,2678.068,9126.001,332.246,332.246,838.974,288,693.878,2.972,0.998,15.666,1.035,44.944,0.89,0.967,0.979
7.148,21,38990.324,2678.068,9126.509,332.301,332.301,837.934,288,693.706,2.972,0.998,15.649,1.035,44.862,0.888,0.967,0.98
7.148,21,38989.845,2678.069,9127.016,332.184,332.184,836.897,288,693.533,2.971,0.998,15.632,1.035,44.78,0.887,0.967,0.981
7.148,21,38989.361,2678.071,9127.523,332.245,332.245,835.863,288,693.361,2.971,0.998,15.614,1.035,44.698,0.885,0.967,0.982
7.148,21,38988.501,2678.074,9128.536,332.266,332.266,833.803,288,693.02,2.969,0.998,15.58,1.035,44.536,0.882,0.967,0.984
7.148,21,38987.669,2678.075,9129.548,332.193,332.193,831.755,288,692.679,2.968,0.998,15.546,1.035,44.374,0.879,0.967,0.986
7.148,21,38986.859,2678.077,9130.56,332.154,332.154,829.717,288,692.341,2.967,0.998,15.512,1.035,44.213,0.875,0.967,0.988
7.148,21,38986.453,2678.078,9131.064,332.225,332.225,828.703,288,692.173,2.966,0.998,15.496,1.035,44.133,0.874,0.967,0.989
7.148,21,38985.248,2678.081,9132.577,332.119,332.119,825.675,288,691.67,2.965,0.998,15.445,1.035,43.893,0.869,0.967,0.992
7.148,21,38984.845,2678.083,9133.081,332.123,332.123,824.671,288,691.504,2.964,0.998,15.428,1.035,43.813,0.867,0.967,0.993
7.148,21,38984.501,2678.082,9133.585,332.204,332.204,823.67,288,691.337,2.963,0.998,15.412,1.035,43.734,0.866,0.967,0.994
7.148,21,38984.125,2678.083,9134.088,332.196,332.196,822.672,288,691.172,2.963,0.998,15.395,1.035,43.655,0.864,0.967,0.995
7.148,21,38983.752,2678.085,9134.59,332.096,332.096,821.676,288,691.006,2.962,0.998,15.378,1.035,43.576,0.863,0.967,0.996
7.148,21,38983.444,2678.086,9135.093,332.123,332.123,820.684,288,690.842,2.962,0.998,15.362,1.035,43.497,0.861,0.967,0.997
7.148,21,38983.08,2678.085,9135.595,332.093,332.093,819.693,288,690.677,2.961,0.998,15.345,1.035,43.418,0.86,0.967,0.998
7.148,21,38982.734,2678.086,9136.097,332.084,332.084,818.705,288,690.513,2.961,0.998,15.329,1.036,43.34,0.858,0.967,0.999
7.148,21,38982.376,2678.086,9136.599,332.109,332.109,817.72,288,690.35,2.96,0.998,15.312,1.036,43.261,0.857,0.967,1
7.148,21,38993.451,2678.059,9123.482,332.333,332.333,842.486,288,694.263,2.976,0.998,15.739,1.035,45.238,0.896,0.968,0.975
7.148,21,38992.45,2678.062,9124.499,332.262,332.262,840.387,288,693.914,2.974,0.998,15.704,1.035,45.073,0.892,0.968,0.977
7.148,21,38991.913,2678.064,9125.007,332.305,332.305,839.342,288,693.741,2.974,0.998,15.687,1.035,44.99,0.891,0.968,0.978
7.148,21,38991.452,2678.067,9125.515,332.202,332.202,838.3,288,693.568,2.973,0.998,15.669,1.035,44.908,0.889,0.968,0.979
7.148,21,38990.475,2678.07,9126.53,332.213,332.213,836.224,288,693.223,2.972,0.998,15.635,1.035,44.744,0.886,0.968,0.981
7.148,21,38989.629,2678.071,9127.544,332.164,332.164,834.16,288,692.88,2.971,0.998,15.601,1.035,44.581,0.883,0.968,0.983
7.148,21,38989.109,2678.075,9128.049,332.186,332.186,833.131,288,692.709,2.97,0.998,15.584,1.035,44.5,0.881,0.968,0.984
7.148,21,38988.33,2678.074,9129.062,332.266,332.266,831.084,288,692.369,2.969,0.998,15.55,1.035,44.338,0.878,0.968,0.986
7.148,21,38987.892,2678.075,9129.567,332.243,332.243,830.064,288,692.199,2.968,0.998,15.533,1.035,44.258,0.876,0.968,0.987
7.148,21,38987.458,2678.078,9130.072,332.265,332.265,829.047,288,692.031,2.968,0.998,15.516,1.035,44.177,0.875,0.968,0.988
7.148,21,38987.06,2678.078,9130.577,332.246,332.246,828.033,288,691.862,2.967,0.998,15.499,1.035,44.097,0.873,0.968,0.989
7.148,21,38985.489,2678.082,9132.594,332.244,332.244,824.004,288,691.193,2.965,0.998,15.432,1.035,43.777,0.867,0.968,0.993
7.148,21,38985.096,2678.082,9133.097,332.242,332.242,823.003,288,691.027,2.964,0.998,15.415,1.035,43.698,0.865,0.968,0.994
7.148,21,38984.398,2678.083,9134.103,332.215,332.215,821.01,288,690.696,2.963,0.998,15.382,1.035,43.54,0.862,0.968,0.996
7.148,21,38984.041,2678.084,9134.605,332.165,332.165,820.018,288,690.531,2.962,0.998,15.365,1.036,43.461,0.86,0.968,0.997
7.148,21,38983.715,2678.085,9135.108,332.099,332.099,819.028,288,690.367,2.962,0.998,15.349,1.036,43.382,0.859,0.968,0.998
7.148,21,38983.305,2678.087,9135.609,332.204,332.204,818.04,288,690.203,2.961,0.998,15.332,1.036,43.304,0.857,0.968,0.999
7.148,21,38982.977,2678.087,9136.111,332.094,332.094,817.056,288,690.039,2.961,0.998,15.316,1.036,43.225,0.856,0.968,1
7.148,21,38994.155,2678.059,9122.998,332.324,332.324,841.811,288,693.953,2.976,0.998,15.742,1.035,45.202,0.895,0.969,0.975
7.148,21,38993.632,2678.06,9123.506,332.209,332.209,840.761,288,693.778,2.976,0.998,15.724,1.035,45.119,0.893,0.969,0.976
7.148,21,38993.089,2678.062,9124.014,332.203,332.203,839.713,288,693.604,2.975,0.998,15.707,1.035,45.037,0.892,0.969,0.977
7.148,21,38992.133,2678.066,9125.03,332.227,332.227,837.627,288,693.258,2.974,0.998,15.673,1.035,44.872,0.888,0.969,0.979
7.148,21,38991.703,2678.065,9125.538,332.296,332.296,836.588,288,693.085,2.973,0.998,15.655,1.035,44.79,0.887,0.969,0.98
7.148,21,38991.214,2678.067,9126.045,332.269,332.269,835.552,288,692.913,2.973,0.998,15.638,1.035,44.709,0.885,0.969,0.981
7.148,21,38990.736,2678.069,9126.551,332.307,332.307,834.519,288,692.741,2.972,0.998,15.621,1.035,44.627,0.884,0.969,0.982
7.148,21,38990.275,2678.072,9127.058,332.256,332.256,833.489,288,692.57,2.971,0.998,15.604,1.035,44.545,0.882,0.969,0.983
7.148,21,38989.365,2678.074,9128.07,332.279,332.279,831.436,288,692.229,2.97,0.998,15.57,1.035,44.383,0.879,0.969,0.985
7.148,21,38988.896,2678.076,9128.575,332.269,332.269,830.414,288,692.059,2.97,0.998,15.553,1.035,44.302,0.877,0.969,0.986
7.148,21,38988.518,2678.076,9129.081,332.158,332.158,829.395,288,691.889,2.969,0.998,15.536,1.035,44.222,0.876,0.969,0.987
7.148,21,38988.062,2678.077,9129.586,332.214,332.214,828.378,288,691.72,2.968,0.998,15.519,1.035,44.141,0.874,0.969,0.988
7.148,21,38987.696,2678.077,9130.091,332.159,332.159,827.365,288,691.552,2.968,0.998,15.502,1.035,44.061,0.872,0.969,0.989
7.148,21,38987.346,2678.078,9130.596,332.205,332.205,826.354,288,691.384,2.967,0.998,15.485,1.035,43.981,0.871,0.969,0.99
7.148,21,38986.919,2678.079,9131.1,332.246,332.246,825.346,288,691.217,2.967,0.998,15.469,1.035,43.901,0.869,0.969,0.991
7.148,21,38985.325,2678.083,9133.113,332.214,332.214,821.34,288,690.551,2.964,0.998,15.402,1.035,43.583,0.863,0.969,0.995
7.148,21,38984.985,2678.084,9133.616,332.111,332.111,820.345,288,690.386,2.964,0.998,15.385,1.036,43.504,0.861,0.969,0.996
7.148,21,38984.194,2678.085,9134.619,332.178,332.178,818.363,288,690.056,2.962,0.998,15.352,1.036,43.347,0.858,0.969,0.998
7.148,21,38983.915,2678.087,9135.122,332.14,332.14,817.377,288,689.892,2.962,0.998,15.335,1.036,43.268,0.857,0.969,0.999
7.148,21,38983.558,2678.087,9135.623,332.229,332.229,816.392,288,689.729,2.961,0.998,15.319,1.036,43.19,0.855,0.969,1
7.148,21,38994.368,2678.057,9123.023,332.335,332.335,840.088,288,693.469,2.976,0.998,15.728,1.035,45.084,0.893,0.97,0.976
7.148,21,38993.825,2678.059,9123.53,332.245,332.245,839.041,288,693.295,2.976,0.998,15.71,1.035,45.001,0.891,0.97,0.977
7.148,21,38993.298,2678.062,9124.038,332.248,332.248,837.996,288,693.121,2.975,0.998,15.693,1.035,44.919,0.889,0.97,0.978
7.148,21,38992.864,2678.063,9124.546,332.208,332.208,836.956,288,692.948,2.975,0.998,15.676,1.035,44.837,0.888,0.97,0.979
7.148,21,38991.818,2678.069,9125.56,332.278,332.278,834.881,288,692.603,2.973,0.998,15.642,1.035,44.673,0.884,0.97,0.981
7.148,21,38991.403,2678.068,9126.067,332.276,332.276,833.849,288,692.431,2.973,0.998,15.624,1.035,44.591,0.883,0.97,0.982
7.148,21,38990.901,2678.07,9126.573,332.224,332.224,832.819,288,692.26,2.972,0.998,15.607,1.035,44.51,0.881,0.97,0.983
7.148,21,38990.483,2678.071,9127.079,332.256,332.256,831.792,288,692.089,2.972,0.998,15.59,1.035,44.429,0.88,0.97,0.984
7.148,21,38990.03,2678.074,9127.585,332.298,332.298,830.768,288,691.919,2.971,0.998,15.573,1.035,44.348,0.878,0.97,0.985
7.148,21,38989.602,2678.075,9128.091,332.287,332.287,829.746,288,691.749,2.97,0.998,15.556,1.035,44.267,0.876,0.97,0.986
7.148,21,38989.125,2678.075,9128.595,332.171,332.171,828.727,288,691.58,2.97,0.998,15.539,1.035,44.186,0.875,0.97,0.987
7.148,21,38988.749,2678.077,9129.101,332.288,332.288,827.711,288,691.411,2.969,0.998,15.522,1.035,44.106,0.873,0.97,0.988
7.148,21,38987.072,2678.08,9131.117,332.211,332.211,823.674,288,690.74,2.967,0.998,15.455,1.035,43.786,0.867,0.97,0.992
7.148,21,38986.64,2678.081,9131.62,332.195,332.195,822.672,288,690.573,2.966,0.998,15.438,1.035,43.706,0.865,0.97,0.993
7.148,21,38986.278,2678.084,9132.124,332.177,332.177,821.672,288,690.407,2.966,0.998,15.422,1.036,43.627,0.864,0.97,0.994
7.148,21,38985.941,2678.083,9132.627,332.245,332.245,820.675,288,690.241,2.965,0.998,15.405,1.036,43.547,0.862,0.97,0.995
7.148,21,38985.538,2678.084,9133.129,332.244,332.244,819.681,288,690.076,2.964,0.998,15.388,1.036,43.468,0.861,0.97,0.996
7.148,21,38985.157,2678.086,9133.631,332.13,332.13,818.689,288,689.911,2.964,0.998,15.372,1.036,43.389,0.859,0.97,0.997
7.148,21,38984.485,2678.086,9134.635,332.233,332.233,816.714,288,689.583,2.963,0.998,15.339,1.036,43.232,0.856,0.97,0.999
7.148,21,38984.149,2678.086,9135.136,332.194,332.194,815.73,288,689.419,2.962,0.998,15.322,1.036,43.154,0.854,0.97,1
